State,District,District Code,Mandal,Mandal Code,Village,Village (Native),Native Source,Village Code,Pincode,Category,Status
Kerala,Palakkad,563,Mannarkad,5648,Mannarkad-Ii,മണ്ണാർക്കാട്-ഐ,transliterated,627616,678582,,
Kerala,Palakkad,563,Palakkad,5649,Mannur,മന്നൂർ,transliterated,627630,678642,,
Kerala,Ernakulam,555,Kanayannur,5661,Maradu (Ct),മരട് (സിടി),transliterated,628015,682304,,
Kerala,Ernakulam,555,Muvattupuzha,5662,Marady (Part),മാരഡി (പാർട്ട്),transliterated,628027,686673,,
Kerala,Malappuram,562,Tirur,5644,Marakkara,മരക്കര,transliterated,627517,676553,,
Kerala,Ernakulam,555,Kunnathunad,5657,Marampilly(Ct),മരംപിള്ളി(സിടി),transliterated,627958,683105,,
Kerala,Thiruvananthapuram,565,Kattakkada,5945,Maranalloor,മരനെല്ലൂർ,authoritative,628527,695507,,
Kerala,Malappuram,562,Ponnani,5646,Marancheri (Ct),മരഞ്ചേരി (സിടി),transliterated,627565,679581,,
Kerala,Alappuzha,554,Cherthala,5673,Mararikkulam North,മരാരിക്കുളം നോർത്ത്,transliterated,628213,688523,,
Kerala,Thrissur,566,Thrissur,5654,Marathakkara (Ct),മരത്തക്കര (സിടി),transliterated,627852,680306,,
Kerala,Palakkad,563,Palakkad,5649,Marutharode (Ct),മരുതരോടെ (സിടി),transliterated,627652,678007,,
Kerala,Palakkad,563,Alathur,5651,Mathur -I,മാത്തൂർ -ഇ,transliterated,627688,678571,,
Kerala,Palakkad,563,Alathur,5651,Mathur -Ii,മാത്തൂർ -ഐ,transliterated,627689,678571,,
Kerala,Kannur,557,Kannur,5633,Mattool,മറ്റൂൾ,transliterated,627219,670301,,
Kerala,Alappuzha,554,Mavelikkara,5678,Mavelikkara,മാവേലിക്കര,authoritative,913814,690101,,
Kerala,Kannur,557,Kannur,5633,Mavilayi (Ct),മാവിലായി (സിടി),transliterated,627247,670621,,
Kerala,Kozhikode,561,Kozhikode,5640,Mavoor (Ct),മാവൂർ (സിടി),transliterated,627429,673661,,
Kerala,Thrissur,566,Talappilly,5652,Mayannur,മായന്നൂർ,authoritative,627723,679105,,
Kerala,Kollam,559,Kollam,5688,Mayyanad (Ct),മയ്യനാട് (സിടി),transliterated,628449,691303,,
Kerala,Kannur,557,Taliparamba,5632,Mayyil (Ct),മയ്യിൽ (സിടി),transliterated,627214,670601,,
Kerala,Ernakulam,555,Kunnathunad,5657,Mazhuvannoor,മഴുവന്നൂർ,transliterated,627949,686669,,
Kerala,Kottayam,560,Meenachil,5668,Meenachil (Part),മീനച്ചിൽ (പാർട്ട്),transliterated,628133,686573,,
Kerala,Kollam,559,Kollam,5688,Meenad (Ct),മീനാട് (സിടി),transliterated,628450,691572,,
Kerala,Kottayam,560,Kottayam,5670,Meenadam,മീനടം,transliterated,628169,686516,,
Kerala,Kasaragod,558,Manjeswaram,5932,Meenja,മീഞ്ച,authoritative,627064,671323,,
Kerala,Palakkad,563,Alathur,5651,Melarcode,മേലാർകോഡ്,transliterated,627700,678703,,
Kerala,Malappuram,562,Perinthalmanna,5643,Melattur,മേലാറ്റൂര്,authoritative,627490,679326,,
Kerala,Kollam,559,Kottarakkara,5687,Melila,മേലില,authoritative,628409,691508,,
Kerala,Malappuram,562,Tirur,5644,Melmuri,മേൽമുറി,transliterated,627519,676519,,
Kerala,Thiruvananthapuram,565,Thiruvananthapuram,5691,Melthonnakkal,മേൽത്തോന്നക്കൽ,transliterated,628506,695316,,
Kerala,Thrissur,566,Chalakkudy,5939,Melur,മേലൂർ,transliterated,627913,680311,,
Kerala,Ernakulam,555,Muvattupuzha,5662,Memury,മെമ്മുറി,transliterated,628028,686667,,
Kerala,Thiruvananthapuram,565,Thiruvananthapuram,5691,Menamkulam,മേനംകുളം,transliterated,628509,695301,,
Kerala,Kozhikode,561,Koyilandi,5639,Menhaniam (Ct),മെൻഹാനിയം (സിടി),transliterated,627389,673525,,
Kerala,Kozhikode,561,Koyilandi,5639,Meppayyur (Ct),മേപ്പയ്യൂർ (സിടി),transliterated,627390,673524,,
Kerala,Thrissur,566,Kodungallur,5655,Methala (Ct),മെത്തല (സിടി),transliterated,627882,680669,,
Kerala,Pathanamthitta,564,Kozhenchery,5682,Mezhuveli,മെഴുവേലി,authoritative,628323,689625,,
Kerala,Thrissur,566,Talappilly,5652,Minalur (Ct),മിനലൂർ (സിടി),transliterated,627781,680581,,
Kerala,Idukki,556,Peerumade,5667,Mlappara,മ്ലപ്പാറ,transliterated,628111,685531,,
Kerala,Kasaragod,558,Manjeswaram,5932,Mogral (Ct),മോഗ്രൽ (സിടി),transliterated,627129,671321,,
Kerala,Kottayam,560,Meenachil,5668,Monippally,മോണിപ്പള്ളി,transliterated,628114,686636,,
Kerala,Kozhikode,561,Koyilandi,5639,Moodadi,മൂടടി,transliterated,627375,673307,,
Kerala,Kasaragod,558,Manjeswaram,5932,Moodambail,മൂടംബയൽ,authoritative,627066,671323,,
Kerala,Ernakulam,555,Aluva,5658,Mookkannoor,മൂക്കണ്ണൂർ,transliterated,627966,683577,,
Kerala,Palakkad,563,Chittur,5650,Moolathara,മൂലത്തറ,transliterated,627665,678533,,
Kerala,Kottayam,560,Meenachil,5668,Moonilavu,മൂനിലവ്,transliterated,628120,686586,,
Kerala,Malappuram,562,Tirurangadi,5645,Moonniyur (Ct),മൂന്നിയൂർ (സിടി),transliterated,627545,676317,,
Kerala,Malappuram,562,Perinthalmanna,5643,Moorkkanad,മൂർക്കനാട്,transliterated,627508,679338,,
Kerala,Ernakulam,555,Paravur,5659,Moothakunnam (Ct),മൂത്തകുന്നം (സിടി),transliterated,627985,683516,,
Kerala,Malappuram,562,Nilambur,5642,Moothedam,മൂത്തേടം,transliterated,916092,679331,,
Kerala,Malappuram,562,Kondotty,5941,Morayur,മൊറയൂർ,authoritative,627456,673642,,
Kerala,Kannur,557,Taliparamba,5632,Morazha,മൊറാഴ,transliterated,913289,670331,,
Kerala,Thiruvananthapuram,565,Chirayinkeezhu,5689,Mudakkal,മുടക്കൽ,transliterated,913839,695103,,
Kerala,Kasaragod,558,Manjeswaram,5932,Mugu,മുഗു,authoritative,627083,671321,,
Kerala,Kottayam,560,Vaikom,5669,Mulakulam,മുളകുളം,transliterated,628141,686610,,
Kerala,Ernakulam,555,Kanayannur,5661,Mulamthuruthy (Ct),മുളംതുരുത്തി (സിടി),transliterated,628018,682314,,
Kerala,Kollam,559,Kollam,5688,Mulavana,മുളവന,transliterated,628433,691503,,
Kerala,Ernakulam,555,Muvattupuzha,5662,Mulavoor,മുളവൂർ,transliterated,628021,686673,,
Kerala,Kasaragod,558,Manjeswaram,5932,Mulinja,മുളിഞ്ഞ,transliterated,627070,671322,,
Kerala,Kasaragod,558,Kasaragod,5630,Muliyar,മുളിയാർ,transliterated,627112,671542,,
Kerala,Thrissur,566,Talappilly,5652,Mullurkara,മുള്ളൂര്‍ക്കര,authoritative,627733,680583,,
Kerala,Kollam,559,Kollam,5688,Mundackal,മുണ്ടക്കൽ,transliterated,913835,691010,,
Kerala,Kottayam,560,Kanjirappally,5672,Mundakayam,മുണ്ടകയം,transliterated,628195,686513,,
Kerala,Kannur,557,Kannur,5633,Munderi (Ct),മുണ്ടേരി (സിടി),transliterated,627235,670591,,
Kerala,Kollam,559,Kollam,5688,Mundrothuruth,മുൻഡ്രോത്തുരുത്ത്,transliterated,628431,691502,,
Kerala,Palakkad,563,Palakkad,5649,Mundur-I,മുണ്ടൂർ-ഇ,transliterated,627634,678592,,
Kerala,Palakkad,563,Palakkad,5649,Mundur-Ii,മുണ്ടൂർ-ഐ,transliterated,627633,678592,,
Kerala,Idukki,556,Devikulam,5664,Munnar,മൂന്നാർ,authoritative,931674,685612,,
Kerala,Thrissur,566,Chalakkudy,5939,Mupliyam,മുപ്ലിയം,transliterated,627890,680312,,
Kerala,Wayanad,567,Vythiri,5637,Muppainad,മുപ്പൈനാട്,transliterated,627339,673581,,
Kerala,Thrissur,566,Chalakkudy,5939,Muringoor Thekkmmuri,മുരിങ്ങൂർ തെക്ക്മ്മുറി,transliterated,627937,680309,,
Kerala,Thrissur,566,Mukundapuram,5656,Muriyad,മുറിയാദ്,transliterated,627895,680683,,
Kerala,Palakkad,563,Chittur,5650,Muthalamada-I,മുതലമട-ഇ,transliterated,627680,678507,,
Kerala,Palakkad,563,Chittur,5650,Muthalamada-Ii,മുതലമട-ഐ,transliterated,627681,678507,,
Kerala,Alappuzha,554,Karthikappally,5676,Muthukulam (Ct),മുത്തുകുളം (സിടി),transliterated,628263,690506,,
Kerala,Malappuram,562,Kondotty,5941,Muthuvallur,മുത്തുവള്ളൂർ,transliterated,627454,673638,,
Kerala,Kottayam,560,Kottayam,5670,Muttampalam (Part),മുട്ടംപാലം (പാർട്ട്),transliterated,628165,686002,,
Kerala,Alappuzha,554,Kuttanad,5675,Muttar,മുട്ടാർ,transliterated,628248,689574,,
Kerala,Thiruvananthapuram,565,Thiruvananthapuram,5691,Muttathara,മുട്ടത്തറ,transliterated,913463,695026,,
Kerala,Kasaragod,558,Kasaragod,5630,Muttathody,മുട്ടത്തൊടി,transliterated,627103,671123,,
Kerala,Wayanad,567,Vythiri,5637,Muttil North,മുട്ടിൽ നോർത്ത്,transliterated,627328,673122,,
Kerala,Wayanad,567,Vythiri,5637,Muttil South,മുട്ടിൽ സൌത്ത്,transliterated,627329,673122,,
Kerala,Idukki,556,Thodupuzha,5666,Muttom,മുട്ടോം,transliterated,628096,685587,,
Kerala,Kottayam,560,Vaikom,5669,Muttuchira,മുട്ടുചിറ,authoritative,628152,686613,,
Kerala,Ernakulam,555,Muvattupuzha,5662,Muvattupuzha (Part),മുവട്ടുപുഴ (പാർട്ട്),transliterated,628025,686661,,
Kerala,Kannur,557,Iritty,5937,Muzhakkunnu,മുഴക്കുന്നു,transliterated,627261,670703,,
Kerala,Pathanamthitta,564,Konni,5943,Mylapra (Part),മൈലാപ്ര (പാർട്ട്),transliterated,628333,689678,,
Kerala,Kollam,559,Kottarakkara,5687,Mylom,മൈലം,authoritative,628408,691560,,
Kerala,Kollam,559,Kunnathur,5685,Mynagappally,മൈനാഗപ്പള്ളി,authoritative,628380,690519,,
Kerala,Kozhikode,561,Vatakara,5638,Nadakkuthazha,നടക്കുത്തഴ,transliterated,913307,673104,,
Kerala,Kozhikode,561,Vatakara,5638,Nadapuram (Ct),നടപുറം (സിടി),transliterated,627357,673504,,
Kerala,Thrissur,566,Thrissur,5654,Nadathara (Ct),നടത്തറ (സിടി),transliterated,627845,680751,,
Kerala,Wayanad,567,Sulthanbathery,5636,Nadavayal,നടവയൽ,authoritative,627309,670721,,
Kerala,Kozhikode,561,Koyilandi,5639,Naduvannur (Ct),നടുവണ്ണൂർ (സിടി),transliterated,627395,673614,,
Kerala,Malappuram,562,Tirur,5644,Naduvattom (Ct),നടുവട്ടോം (സിടി),transliterated,627536,679571,,
Kerala,Kottayam,560,Vaikom,5669,Naduvile (Part),നടുവിലെ (പാർട്ട്),transliterated,628147,686146,,
Kerala,Palakkad,563,Pattambi,5940,Nagalassery,നാഗലശ്ശേരി,transliterated,627589,679533,,
Kerala,Kozhikode,561,Kozhikode,5640,Nagaram,നഗരം,transliterated,913297,673001,,
Kerala,Thrissur,566,Chalakkudy,5939,Nandipulam,നന്ദിപുലം,authoritative,627891,680312,,
Kerala,Kozhikode,561,Kozhikode,5640,Nanmanda (Ct),നന്മണ്ട (സിടി),transliterated,627421,673613,,
Kerala,Malappuram,562,Tirurangadi,5645,Nannambra (Ct),നന്നമ്പ്ര (സിടി),transliterated,627555,676320,,
Kerala,Malappuram,562,Ponnani,5646,Nannamukku,നന്നമുക്ക്,transliterated,627561,679575,,
Kerala,Pathanamthitta,564,Kozhenchery,5682,Naranganam,നാരങ്ങാനം,authoritative,628332,689642,,
Kerala,Kannur,557,Kannur,5633,Narath (Ct),നരത്ത് (സിടി),transliterated,627227,670601,,
Kerala,Kozhikode,561,Thamarassery,5938,Narikkuni,നരിക്കുനി,authoritative,627402,673585,,
Kerala,Kozhikode,561,Vatakara,5638,Narippatta,നരിപ്പറ്റ,authoritative,627347,673507,,
Kerala,Malappuram,562,Ernad,5641,Narukara,നറുകര,transliterated,913318,676122,,
Kerala,Kottayam,560,Kottayam,5670,Nattakam (Ct),നാട്ടകം (സിടി),transliterated,628177,686012,,
Kerala,Thrissur,566,Chavakkad,5653,Nattika,നാട്ടിക,transliterated,627790,680567,,
Kerala,Thiruvananthapuram,565,Varkala,5946,Navaikulam,നവയ്കുളം,transliterated,628455,695605,,
Kerala,Ernakulam,555,Kochi,5660,Nayarambalam,നായരമ്പലം,authoritative,627996,682509,,
Kerala,Kannur,557,Taliparamba,5632,Nediyanga,നേടിയങ്ങ,transliterated,627198,670631,,
Kerala,Malappuram,562,Kondotty,5941,Nediyiruppu,നേടിയിരുപ്പ്,transliterated,627455,673638,,
Kerala,Ernakulam,555,Aluva,5658,Nedumbassery (Ct),നെടുമ്പശ്ശേരി (സിടി),transliterated,627975,683585,,
Kerala,Kottayam,560,Changanassery,5671,Nedumkunnam,നെടുംങ്കുന്നം,authoritative,628187,686542,,
Kerala,Kollam,559,Kollam,5688,Nedumpana (Ct),നെടുംപന (സിടി),transliterated,628443,691576,,
Kerala,Thrissur,566,Talappilly,5652,Nedumpura (Ct),നെടുംപുറ (സിടി),transliterated,627758,679531,,
Kerala,Pathanamthitta,564,Thiruvalla,5679,Nedumpuram,നെടുമ്പുറം,authoritative,628294,689110,,
Kerala,Alappuzha,554,Kuttanad,5675,Nedumudi,നെടുമുടി,transliterated,628245,688503,,
Kerala,Malappuram,562,Tirurangadi,5645,Neduva (Ct),നേടുവ (സിടി),transliterated,627554,676303,,
Kerala,Kollam,559,Kottarakkara,5687,Neduvathoor,നെടുവത്തൂർ,authoritative,628412,691505,,
Kerala,Kozhikode,561,Kozhikode,5640,Neeleswaram,നീലേശ്വരം,transliterated,627414,673582,,
Kerala,Kollam,559,Karunagappally,5684,Neendakara (Og),നീണ്ടകര (ഓഗ്),transliterated,628373,691582,,
Kerala,Thiruvananthapuram,565,Nedumangad,5690,Nellanad,നെല്ലനാട്,transliterated,628479,695606,,
Kerala,Palakkad,563,Ottappalam,5647,Nellaya,നെല്ലായ,authoritative,627571,679335,,
Kerala,Thrissur,566,Mukundapuram,5656,Nellayi,നെല്ലായി,authoritative,627893,680305,,
Kerala,Palakkad,563,Chittur,5650,Nelliyampathy,നെല്ലിയാമ്പതി,authoritative,627676,678508,,
Kerala,Thrissur,566,Kunnamkulam,6598,Nelluwaya (Ct),നെല്ലുവായ (സിടി),transliterated,627764,680584,,
Kerala,Palakkad,563,Chittur,5650,Nemmara,നെമ്മാറ,authoritative,627672,678508,,
Kerala,Wayanad,567,Sulthanbathery,5636,Nenmeni,നെന്മേനി,transliterated,627321,673592,,
Kerala,Malappuram,562,Perinthalmanna,5643,Nenmini,നെന്മിനി,transliterated,627492,679325,,
Kerala,Ernakulam,555,Kothamangalam,5663,Neriamangalam,നേരിയമംഗലം,authoritative,628044,686693,,
Kerala,Kasaragod,558,Kasaragod,5630,Nettanige,നെട്ടനിഗെ,authoritative,627108,671543,,
Kerala,Thrissur,566,Thrissur,5654,Nettissery,നെറ്റിശ്ശേരി,transliterated,913763,680651,,
Kerala,Kannur,557,Thalassery,5634,New Mahe (Ct),ന്യൂ മഹേ (സിടി),transliterated,627290,673311,,
Kerala,Idukki,556,Thodupuzha,5666,Neyyasseri,നെയ്യശ്ശേരി,transliterated,628089,685581,,
Kerala,Thiruvananthapuram,565,Neyyattinkara,5692,Neyyattinkara,നെയ്യറ്റിങ്കര,transliterated,913454,695121,,
Kerala,Malappuram,562,Nilambur,5642,Nilambur (Ct),നിലമ്പൂർ (സിടി),transliterated,627488,679329,,
Kerala,Kasaragod,558,Hosdurg,5631,Nileshwar (Og),നിലേശ്വർ (ഓഗ്),transliterated,627175,671314,,
Kerala,Malappuram,562,Tirur,5644,Niramaruthur,നിറമരുത്തൂർ,transliterated,627514,676109,,
Kerala,Ernakulam,555,Kochi,5660,Njarackal (Ct),ഞരക്കൽ (സിടി),transliterated,627998,682505,,
Kerala,Kottayam,560,Vaikom,5669,Njeezhoor,ഞീഴൂർ,authoritative,628142,686612,,
Kerala,Alappuzha,554,Mavelikkara,5678,Noornad,നൂർനാട്,transliterated,628283,690505,,
Kerala,Ernakulam,555,Paravur,5659,North Paravur,വടക്കൻ പറവൂര്‍,authoritative,913783,683513,,
Kerala,Kannur,557,Iritty,5937,Nuchiyad,നുച്ചിയാട്,authoritative,627201,670705,,
Kerala,Kollam,559,Karunagappally,5684,Oachira (Ct),ഓച്ചിറ (സിടി),transliterated,628363,690526,,
Kerala,Kollam,559,Kottarakkara,5687,Odanavattam,ഓടനാവട്ടം,authoritative,628415,691540,,
Kerala,Thrissur,566,Thrissur,5654,Ollukkara,ഒള്ളുക്കര,transliterated,913762,680655,,
Kerala,Thrissur,566,Thrissur,5654,Ollur,ഒല്ലൂർ,transliterated,913772,680306,,
Kerala,Pathanamthitta,564,Kozhenchery,5682,Omalloor,ഓമല്ലൂർ,authoritative,628330,689647,,
Kerala,Ernakulam,555,Muvattupuzha,5662,Onakkoor,ഓണക്കൂർ,authoritative,628032,686667,,
Kerala,Kottayam,560,Kottayam,5670,Onamthuruth,ഓണംതുരുത്ത്,transliterated,628157,686602,,
Kerala,Kozhikode,561,Vatakara,5638,Onchiam,ഒഞ്ചിയാം,transliterated,627341,673102,,
Kerala,Palakkad,563,Pattambi,5940,Ongallur -I (Ct),ഒങ്ങല്ലൂർ -ഇ (സിടി),transliterated,627597,679313,,
Kerala,Palakkad,563,Pattambi,5940,Ongallur -Ii (Ct),ഒങ്ങല്ലൂർ -ഐ (സിടി),transliterated,627596,679313,,
Kerala,Thrissur,566,Thrissur,5654,Oorakam (Ct),ഊരകം (സിടി),transliterated,627866,680562,,
Kerala,Thrissur,566,Chavakkad,5653,Orumanayur (Ct),ഒരുമനയൂർ (സിടി),transliterated,627801,680512,,
Kerala,Palakkad,563,Ottappalam,5647,Ottappalam I,ഒറ്റപ്പലം ഇ,transliterated,913322,679104,,
Kerala,Palakkad,563,Ottappalam,5647,Ottappalam II,ഒറ്റപ്പലം ഐ,transliterated,913323,679101,,
Kerala,Thiruvananthapuram,565,Kattakkada,5945,Ottasekharamangalam,ഒറ്റശേഖരമംഗലം,authoritative,628521,695125,,
Kerala,Thiruvananthapuram,565,Varkala,5946,Ottoor,ഒട്ടൂർ,transliterated,628466,695141,,
Kerala,Palakkad,563,Chittur,5650,Ozhalapathy,ഒഴലപ്പതി,authoritative,627661,678557,,
Kerala,Palakkad,563,Tribal Taluk Office Attappadi,7176,Padavayal,പടവയൽ,transliterated,627609,678581,,
Kerala,Wayanad,567,Sulthanbathery,5636,Padichira,പാടിച്ചിറ,authoritative,627312,673579,,
Kerala,Thrissur,566,Thrissur,5654,Padiyam (Ct),പടിയം (സിടി),transliterated,627859,680641,,
Kerala,Thrissur,566,Mukundapuram,5656,Padiyur (Ct),പടിയൂർ (സിടി),transliterated,627934,680122,,
Kerala,Kasaragod,558,Hosdurg,5631,Padne,പദ്നെ,transliterated,627163,671312,,
Kerala,Kasaragod,558,Manjeswaram,5932,Padre,പദ്രെ,transliterated,627087,671552,,
Kerala,Kannur,557,Thalassery,5634,Paduvilayi (Ct),പടുവിലായി (സിടി),transliterated,627274,670612,,
Kerala,Kasaragod,558,Kasaragod,5630,Pady,പാഡി,transliterated,627104,671541,,
Kerala,Thrissur,566,Talappilly,5652,Painkulam,പൈങ്കുളം,transliterated,627722,679531,,
Kerala,Kottayam,560,Changanassery,5671,Paippad (Ct),പൈപ്പാട് (സിടി),transliterated,628193,686537,,
Kerala,Palakkad,563,Palakkad,5649,Palakkad I,പാലക്കാട് ഇ,transliterated,913324,678006,,
Kerala,Palakkad,563,Palakkad,5649,Palakkad II,പാലക്കാട് ഐ,transliterated,913325,678001,,
Kerala,Palakkad,563,Palakkad,5649,Palakkad III,പാലക്കാട് ഐ,transliterated,913326,678001,,
Kerala,Palakkad,563,Mannarkad,5648,Palakkayam,പാലക്കയം,transliterated,627615,678583,,
Kerala,Ernakulam,555,Muvattupuzha,5662,Palakkuzha,പാലക്കുഴ,transliterated,628034,686662,,
Kerala,Kasaragod,558,Vellarikkundu,5933,Palavayal,പാലവയല്‍,authoritative,627148,670511,,
Kerala,Kozhikode,561,Vatakara,5638,Palayad (Ct),പാലയാട് (സിടി),transliterated,627365,673521,,
Kerala,Ernakulam,555,Kothamangalam,5663,Pallarimangalam,പല്ലാരിമംഗലം,authoritative,916085,686671,,
Kerala,Thiruvananthapuram,565,Neyyattinkara,5692,Pallichal (Ct),പള്ളിച്ചാൽ (സിടി),transliterated,628543,695528,,
Kerala,Pathanamthitta,564,Adoor,5683,Pallickal,പള്ളിക്കൽ,authoritative,628354,691554,,
Kerala,Thiruvananthapuram,565,Varkala,5946,Pallickal,പള്ളിക്കൽ,authoritative,628456,695604,,
Kerala,Malappuram,562,Kondotty,5941,Pallikal (Ct),പള്ളികൾ (സിടി),transliterated,627542,673634,,
Kerala,Kasaragod,558,Hosdurg,5631,Pallikkara (Ct),പള്ളിക്കര (സിടി),transliterated,627167,671316,,
Kerala,Kannur,557,Kannur,5633,Pallikkunnu (Ct),പള്ളിക്കുന്നു (സിടി),transliterated,627239,670004,,
Kerala,Kollam,559,Kollam,5688,Pallimon,പള്ളിമൺ,authoritative,628434,691576,,
Kerala,Alappuzha,554,Karthikappally,5676,Pallippad,പള്ളിപ്പാട്,transliterated,628253,690513,,
Kerala,Thrissur,566,Thrissur,5654,Pallippuram,പള്ളിപ്പുറം,authoritative,627820,680563,,
Kerala,Ernakulam,555,Kochi,5660,Pallippuram,പള്ളിപ്പുറം,authoritative,627994,683514,,
Kerala,Thrissur,566,Kodungallur,5655,Pallippuram (Ct),പള്ളിപ്പുറം (സിടി),transliterated,627881,680732,,
Kerala,Alappuzha,554,Cherthala,5673,Pallippuram (Ct),പള്ളിപ്പുറം (സിടി),transliterated,628221,688541,,
Kerala,Idukki,556,Devikulam,5664,Pallivasal,പള്ളിവാസല്‍,authoritative,628058,685565,,
Kerala,Thrissur,566,Talappilly,5652,Pallur,പല്ലൂർ,transliterated,627718,679532,,
Kerala,Ernakulam,555,Kochi,5660,Palluruthy,പല്ലുരുത്തി,transliterated,913787,682507,,
Kerala,Idukki,556,Udumbanchola,5665,Pampadumpara,പാമ്പാടുംപാറ,authoritative,628076,685553,,
Kerala,Thrissur,566,Talappilly,5652,Pampady,പാമ്പാടി,authoritative,627724,680588,,
Kerala,Kottayam,560,Kottayam,5670,Pampady,പാമ്പാടി,authoritative,628170,686516,,
Kerala,Kottayam,560,Kottayam,5670,Panachikkad (Ct),പനച്ചിക്കാട് (സിടി),transliterated,628178,686012,,
Kerala,Malappuram,562,Ernad,5641,Panakkad,പനക്കാട്,transliterated,913320,676519,,
Kerala,Wayanad,567,Mananthavady,5635,Panamaram,പനമരം,authoritative,627304,670721,,
Kerala,Thrissur,566,Thrissur,5654,Pananchery,പനഞ്ചേരി,transliterated,627815,680652,,
Kerala,Kozhikode,561,Thamarassery,5938,Panangad (Ct),പനങ്ങാട് (സിടി),transliterated,627396,673612,,
Kerala,Thrissur,566,Kodungallur,5655,Panangad (Ct),പനങ്ങാട് (സിടി),transliterated,627878,680665,,
Kerala,Kannur,557,Payyannur,6599,Panapuzha,പനപ്പുഴ,transliterated,627218,670306,,
Kerala,Kasaragod,558,Vellarikkundu,5933,Panathady,പനത്തടി,authoritative,627144,671532,,
Kerala,Alappuzha,554,Cherthala,5673,Panavally,പാണാവള്ളി,authoritative,628207,688526,,
Kerala,Thiruvananthapuram,565,Nedumangad,5690,Panavoor,പണവൂർ,transliterated,628487,695568,,
Kerala,Kasaragod,558,Hosdurg,5631,Panayal,പനയാൽ,transliterated,627137,671316,,
Kerala,Kollam,559,Kollam,5688,Panayam (Ct),പനയം (സിടി),transliterated,628440,691601,,
Kerala,Pathanamthitta,564,Adoor,5683,Pandalam,പന്തളം,authoritative,628343,689515,,
Kerala,Malappuram,562,Ernad,5641,Pandalur,പാണ്ഡലൂർ,transliterated,627461,676521,,
Kerala,Alappuzha,554,Chengannur,5677,Pandanad (Part),പാണ്ഡനാട് (പാർട്ട്),transliterated,628268,689506,,
Kerala,Malappuram,562,Ernad,5641,Pandikkad,പാണ്ടിക്കാട്,transliterated,627464,676521,,
Kerala,Thiruvananthapuram,565,Thiruvananthapuram,5691,Pangappara,പങ്ങപ്പാറ,transliterated,913466,695317,,
Kerala,Thrissur,566,Talappilly,5652,Pangarappilly,പങ്ങരപ്പിള്ളി,transliterated,627751,680586,,
Kerala,Thiruvananthapuram,565,Nedumangad,5690,Pangode,പങ്ങോട്,transliterated,628482,695610,,
Kerala,Thrissur,566,Talappilly,5652,Panjal,പഞ്ഞാൽ,transliterated,627731,680586,,
Kerala,Kollam,559,Karunagappally,5684,Panmana (Ct),പന്മന (സിടി),transliterated,628371,691583,,
Kerala,Kozhikode,561,Kozhikode,5640,Panniankara,പന്നിയങ്കര,transliterated,913295,673003,,
Kerala,Kannur,557,Thalassery,5634,Panniyannur (Ct),പന്നിയന്നൂർ (സിടി),transliterated,627289,670694,,
Kerala,Kannur,557,Thalassery,5634,Panoor (Ct),പനൂർ (സിടി),transliterated,627288,670692,,
Kerala,Kozhikode,561,Koyilandi,5639,Panthalayani,പന്തലയണി,transliterated,913306,673305,,
Kerala,Kozhikode,561,Kozhikode,5640,Pantheeramkavu (Ct),പന്തീരംകാവ് (സിടി),transliterated,627433,673019,,
Kerala,Kannur,557,Kannur,5633,Pappinisseri (Ct),പാപ്പിനിശ്ശേരി (സിടി),transliterated,627228,670561,,
Kerala,Thrissur,566,Kodungallur,5655,Pappinivattom (Ct),പാപ്പിനിവട്ടോം (സിടി),transliterated,627877,680665,,
Kerala,Ernakulam,555,Aluva,5658,Parakkadavu,പാറക്കടവ്,authoritative,627964,683579,,
Kerala,Kasaragod,558,Vellarikkundu,5933,Parappa,പരപ്പ,authoritative,627151,671533,,
Kerala,Malappuram,562,Tirurangadi,5645,Parappanangadi,പരപ്പനങ്ങാടി,authoritative,627540,676303,,
Kerala,Thrissur,566,Mukundapuram,5656,Parappukkara (Ct),പരപ്പുക്കര (സിടി),transliterated,627923,680301,,
Kerala,Malappuram,562,Tirurangadi,5645,Parappur (Ct),പരപ്പൂർ (സിടി),transliterated,627550,676503,,
Kerala,Thiruvananthapuram,565,Neyyattinkara,5692,Parassala (Ct),പറശ്ശാല (സിടി),transliterated,628547,695502,,
Kerala,Thiruvananthapuram,565,Neyyattinkara,5692,Parasuvaikkal (Ct),പരശുവയ്ക്കൽ (സിടി),transliterated,628546,695502,,
Kerala,Idukki,556,Udumbanchola,5665,Parathodu,പാറത്തോട്,authoritative,628075,685552,,
Kerala,Alappuzha,554,Ambalappuzha,5674,Paravoor,പരവൂർ,authoritative,913811,688014,,
Kerala,Kollam,559,Kollam,5688,Parippally,പാരിപ്പള്ളി,authoritative,628437,691574,,
Kerala,Malappuram,562,Tirur,5644,Pariyapuram,പരിയാപുരം,transliterated,627511,676302,,
Kerala,Thrissur,566,Chalakkudy,5939,Pariyaram,പരിയാരം,authoritative,627903,680721,,
Kerala,Kannur,557,Taliparamba,5632,Pariyaram (Ct),പരിയാരം (സിടി),transliterated,627210,670502,,
Kerala,Palakkad,563,Palakkad,5649,Parli-I,പാർലി-ഇ,transliterated,627635,678611,,
Kerala,Palakkad,563,Palakkad,5649,Parli-Ii,പാർലി-ഐ,transliterated,627636,678612,,
Kerala,Thrissur,566,Talappilly,5652,Parlikad,പാർലിക്കാട്,transliterated,627743,680623,,
